model,dataset,exp,acc,f1,recall,precision,time
deffcn,Meat,0,0.949999988079071,0.7888361811637878,0.7805555462837219,0.8012345433235168,113.6463508605957
deffcn,Meat,1,0.9833333492279053,0.9832679629325867,0.9833333492279053,0.9851852059364319,113.48758888244629
deffcn,Meat,2,0.9666666388511658,0.8456335663795471,0.8416666388511658,0.8518518209457397,113.40802597999573
deffcn,Meat,3,0.9333333373069763,0.7863377332687378,0.7851851582527161,0.794567883014679,113.69303035736084
deffcn,Meat,4,0.8999999761581421,0.7262575030326843,0.7120370268821716,0.7511110901832581,113.42366027832031
deffcn,MedicalImages,0,0.7565789222717285,0.6292736530303955,0.6568430662155151,0.6414439678192139,259.75997972488403
deffcn,MedicalImages,1,0.7684210538864136,0.6599687933921814,0.685468316078186,0.6759509444236755,262.779021024704
deffcn,MedicalImages,2,0.7671052813529968,0.6641563773155212,0.6997284889221191,0.670441746711731,262.14692664146423
deffcn,MedicalImages,3,0.75789475440979,0.646109938621521,0.6768519282341003,0.6593756675720215,262.2120876312256
deffcn,MedicalImages,4,0.753947377204895,0.6194647550582886,0.6434575319290161,0.6331005692481995,260.1567761898041
deffcn,MiddlePhalanxOutlineCorrect,0,0.800687313079834,0.7571122050285339,0.7649683356285095,0.7661612033843994,410.37834191322327
deffcn,MiddlePhalanxOutlineCorrect,1,0.7560137510299683,0.7093275189399719,0.7114136219024658,0.7269964814186096,411.9381959438324
deffcn,MiddlePhalanxOutlineCorrect,2,0.7972508668899536,0.758722186088562,0.7616191506385803,0.7697232961654663,409.56487488746643
deffcn,MiddlePhalanxOutlineCorrect,3,0.769759476184845,0.7337815761566162,0.7407695055007935,0.7583664655685425,409.9849030971527
deffcn,MiddlePhalanxOutlineCorrect,4,0.7731958627700806,0.7459779977798462,0.7671907544136047,0.7617748379707336,409.2853627204895
deffcn,MiddlePhalanxOutlineAgeGroup,0,0.5844155550003052,0.3997664749622345,0.4253106117248535,0.40826448798179626,262.45978450775146
deffcn,MiddlePhalanxOutlineAgeGroup,1,0.5259740352630615,0.34952154755592346,0.3598995506763458,0.3652830123901367,261.70884466171265
deffcn,MiddlePhalanxOutlineAgeGroup,2,0.5714285969734192,0.4147925078868866,0.41798320412635803,0.43512675166130066,260.89332842826843
deffcn,MiddlePhalanxOutlineAgeGroup,3,0.5,0.32996201515197754,0.33762484788894653,0.36134016513824463,260.6303400993347
deffcn,MiddlePhalanxOutlineAgeGroup,4,0.5454545617103577,0.36306777596473694,0.38588860630989075,0.37903526425361633,260.8854444026947
deffcn,MiddlePhalanxTW,0,0.48051947355270386,0.27930763363838196,0.2972027063369751,0.2900886535644531,260.94368147850037
deffcn,MiddlePhalanxTW,1,0.48701298236846924,0.2895561456680298,0.2911421060562134,0.313162237405777,262.2014350891113
deffcn,MiddlePhalanxTW,2,0.5,0.30987855792045593,0.3289356231689453,0.33952999114990234,263.95895862579346
deffcn,MiddlePhalanxTW,3,0.5129870176315308,0.3363606929779053,0.3649866282939911,0.36281952261924744,262.7577097415924
deffcn,MiddlePhalanxTW,4,0.5324675440788269,0.34569764137268066,0.36601731181144714,0.3615429997444153,261.96741247177124
deffcn,MixedShapesRegularTrain,0,0.969072163105011,0.81036776304245,0.8039976358413696,0.8174570798873901,1856.805412054062
deffcn,MixedShapesRegularTrain,1,0.9711340069770813,0.8091130256652832,0.8032302260398865,0.8156014680862427,1858.5940570831299
deffcn,MixedShapesRegularTrain,2,0.9736082553863525,0.8292185664176941,0.8247284293174744,0.8348454833030701,1854.4507083892822
deffcn,MixedShapesRegularTrain,3,0.9612371325492859,0.7761282920837402,0.767949640750885,0.7853607535362244,1853.6547524929047
deffcn,MixedShapesRegularTrain,4,0.9665979146957397,0.795269787311554,0.7883710265159607,0.8029554486274719,1857.3369829654694
deffcn,MixedShapesSmallTrain,0,0.8989690542221069,0.6017014384269714,0.5860413312911987,0.621512234210968,376.7530269622803
deffcn,MixedShapesSmallTrain,1,0.8948453664779663,0.5986022353172302,0.5808843374252319,0.6211823225021362,377.69193053245544
deffcn,MixedShapesSmallTrain,2,0.90804123878479,0.6069901585578918,0.5907009840011597,0.6270103454589844,376.996862411499
deffcn,MixedShapesSmallTrain,3,0.9002062082290649,0.6060933470726013,0.5891684293746948,0.6272304058074951,377.11283659935
deffcn,MixedShapesSmallTrain,4,0.8894845247268677,0.5923389196395874,0.5743206739425659,0.6154641509056091,377.0704028606415
deffcn,MoteStrain,0,0.914536714553833,0.9008539319038391,0.9026721119880676,0.9113441109657288,23.31539011001587
deffcn,MoteStrain,1,0.9313098788261414,0.9200099110603333,0.9221758842468262,0.9251600503921509,23.47606372833252
deffcn,MoteStrain,2,0.9345048069953918,0.9236658811569214,0.9243109226226807,0.9310950040817261,23.45345115661621
deffcn,MoteStrain,3,0.9305111765861511,0.924069344997406,0.927678108215332,0.9294818639755249,23.9336154460907
deffcn,MoteStrain,4,0.9257188439369202,0.9187116026878357,0.9260227680206299,0.9211993217468262,23.815708875656128
deffcn,NonInvasiveFetalECGThorax1,0,0.9552162885665894,0.926304280757904,0.9292586445808411,0.927588939666748,5084.0495727062225
deffcn,NonInvasiveFetalECGThorax1,1,0.9552162885665894,0.9231373071670532,0.925481915473938,0.9243019819259644,5087.832454204559
deffcn,NonInvasiveFetalECGThorax1,2,0.9521628618240356,0.9179983139038086,0.9204078316688538,0.9193117618560791,5085.674570560455
deffcn,NonInvasiveFetalECGThorax1,3,0.9409669041633606,0.8979905843734741,0.8986913561820984,0.901821494102478,5087.955123186111
deffcn,NonInvasiveFetalECGThorax1,4,0.9582697153091431,0.9287737011909485,0.9305475354194641,0.9303146004676819,5092.792578220367
deffcn,NonInvasiveFetalECGThorax2,0,0.9430025219917297,0.9040935039520264,0.9058229327201843,0.9054656624794006,5091.062549591064
deffcn,NonInvasiveFetalECGThorax2,1,0.9480916261672974,0.9125752449035645,0.9152477979660034,0.9133206605911255,5085.014585018158
deffcn,NonInvasiveFetalECGThorax2,2,0.9455470442771912,0.9078378677368164,0.910861611366272,0.908349871635437,5091.563739299774
deffcn,NonInvasiveFetalECGThorax2,3,0.9440203309059143,0.9068971872329712,0.9087010622024536,0.9091501235961914,5081.64132142067
deffcn,NonInvasiveFetalECGThorax2,4,0.9501272439956665,0.9165764451026917,0.9194719791412354,0.9174250960350037,5088.333839178085
